G1DD48E2.bin
         2.00
11
3
Type of measurement (0=app. resistivity,1=resistance)
0
1010
 2
0
4  10.00  0.00 14.00  0.00 34.00  0.00 38.00  0.00 796.43 
4  10.00  0.00 14.00  0.00 38.00  0.00 42.00  0.00 672.47 
4  10.00  0.00 16.00  0.00 42.00  0.00 48.00  0.00 379.78 
4  10.00  0.00 16.00  0.00 48.00  0.00 54.00  0.00 173.03 
4  10.00  0.00 16.00  0.00 54.00  0.00 44.00  0.00 241.33 
4  10.00  0.00 16.00  0.00 44.00  0.00 50.00  0.00 273.97 
4  10.00  0.00 16.00  0.00 50.00  0.00 56.00  0.00 210.96 
4  10.00  0.00 16.00  0.00 56.00  0.00 46.00  0.00 249.81 
4  10.00  0.00 16.00  0.00 46.00  0.00 52.00  0.00 317.68 
4  10.00  0.00 16.00  0.00 52.00  0.00 58.00  0.00 97.88 
4  10.00  0.00 18.00  0.00 56.00  0.00 64.00  0.00 400.97 
4  10.00  0.00 18.00  0.00 64.00  0.00 72.00  0.00 488.51 
4  10.00  0.00 18.00  0.00 72.00  0.00 58.00  0.00 450.14 
4  10.00  0.00 18.00  0.00 58.00  0.00 66.00  0.00 418.74 
4  10.00  0.00 18.00  0.00 66.00  0.00 74.00  0.00 614.82 
4  10.00  0.00 18.00  0.00 74.00  0.00 60.00  0.00 556.78 
4  10.00  0.00 18.00  0.00 60.00  0.00 68.00  0.00 532.57 
4  10.00  0.00 18.00  0.00 68.00  0.00 62.00  0.00 576.69 
4  10.00  0.00 18.00  0.00 62.00  0.00 70.00  0.00 592.55 
4  10.00  0.00 20.00  0.00 70.00  0.00 80.00  0.00 628.14 
4  10.00  0.00 20.00  0.00 80.00  0.00 90.00  0.00 655.27 
4  10.00  0.00 20.00  0.00 90.00  0.00 72.00  0.00 642.84 
4  10.00  0.00 20.00  0.00 72.00  0.00 82.00  0.00 585.37 
4  10.00  0.00 20.00  0.00 82.00  0.00 74.00  0.00 550.65 
4  10.00  0.00 20.00  0.00 74.00  0.00 84.00  0.00 542.60 
4  10.00  0.00 20.00  0.00 84.00  0.00 76.00  0.00 482.58 
4  10.00  0.00 20.00  0.00 76.00  0.00 86.00  0.00 534.73 
4  10.00  0.00 20.00  0.00 86.00  0.00 78.00  0.00 526.87 
4  10.00  0.00 20.00  0.00 78.00  0.00 88.00  0.00 568.57 
4  12.00  0.00 14.00  0.00 16.00  0.00 18.00  0.00 2081.03 
4  12.00  0.00 14.00  0.00 26.00  0.00 28.00  0.00 718.99 
4  12.00  0.00 14.00  0.00 18.00  0.00 20.00  0.00 1620.01 
4  12.00  0.00 14.00  0.00 20.00  0.00 22.00  0.00 1072.88 
4  12.00  0.00 14.00  0.00 22.00  0.00 24.00  0.00 821.18 
4  12.00  0.00 14.00  0.00 24.00  0.00 26.00  0.00 676.98 
4  12.00  0.00 16.00  0.00 30.00  0.00 34.00  0.00 623.98 
4  12.00  0.00 16.00  0.00 34.00  0.00 38.00  0.00 623.16 
4  12.00  0.00 16.00  0.00 38.00  0.00 42.00  0.00 508.11 
4  12.00  0.00 16.00  0.00 42.00  0.00 32.00  0.00 587.45 
4  12.00  0.00 16.00  0.00 32.00  0.00 36.00  0.00 622.44 
4  12.00  0.00 16.00  0.00 36.00  0.00 40.00  0.00 557.30 
4  12.00  0.00 16.00  0.00 40.00  0.00 44.00  0.00 446.75 
4  12.00  0.00 18.00  0.00 44.00  0.00 50.00  0.00 283.02 
4  12.00  0.00 18.00  0.00 50.00  0.00 56.00  0.00 141.90 
4  12.00  0.00 18.00  0.00 56.00  0.00 46.00  0.00 202.63 
4  12.00  0.00 18.00  0.00 46.00  0.00 52.00  0.00 235.16 
4  12.00  0.00 18.00  0.00 52.00  0.00 58.00  0.00 175.07 
4  12.00  0.00 18.00  0.00 58.00  0.00 48.00  0.00 197.49 
4  12.00  0.00 18.00  0.00 48.00  0.00 54.00  0.00 196.20 
4  12.00  0.00 18.00  0.00 54.00  0.00 60.00  0.00 206.21 
4  12.00  0.00 20.00  0.00 58.00  0.00 66.00  0.00 403.02 
4  12.00  0.00 20.00  0.00 66.00  0.00 74.00  0.00 455.71 
4  12.00  0.00 20.00  0.00 74.00  0.00 60.00  0.00 440.09 
4  12.00  0.00 20.00  0.00 60.00  0.00 68.00  0.00 406.40 
4  12.00  0.00 20.00  0.00 68.00  0.00 76.00  0.00 571.36 
4  12.00  0.00 20.00  0.00 76.00  0.00 62.00  0.00 508.46 
4  12.00  0.00 20.00  0.00 62.00  0.00 70.00  0.00 479.41 
4  12.00  0.00 20.00  0.00 70.00  0.00 64.00  0.00 513.25 
4  12.00  0.00 20.00  0.00 64.00  0.00 72.00  0.00 496.56 
4  12.00  0.00 22.00  0.00 72.00  0.00 82.00  0.00 567.96 
4  12.00  0.00 22.00  0.00 82.00  0.00 92.00  0.00 628.20 
4  12.00  0.00 22.00  0.00 92.00  0.00 74.00  0.00 574.61 
4  12.00  0.00 22.00  0.00 74.00  0.00 84.00  0.00 483.35 
4  12.00  0.00 22.00  0.00 84.00  0.00 76.00  0.00 446.21 
4  12.00  0.00 22.00  0.00 76.00  0.00 86.00  0.00 476.77 
4  12.00  0.00 22.00  0.00 86.00  0.00 78.00  0.00 479.07 
4  12.00  0.00 22.00  0.00 78.00  0.00 88.00  0.00 510.00 
4  12.00  0.00 22.00  0.00 88.00  0.00 80.00  0.00 533.25 
4  12.00  0.00 22.00  0.00 80.00  0.00 90.00  0.00 579.20 
4  14.00  0.00 16.00  0.00 18.00  0.00 20.00  0.00 1616.24 
4  14.00  0.00 16.00  0.00 28.00  0.00 30.00  0.00 562.27 
4  14.00  0.00 16.00  0.00 20.00  0.00 22.00  0.00 976.98 
4  14.00  0.00 16.00  0.00 22.00  0.00 24.00  0.00 743.78 
4  14.00  0.00 16.00  0.00 24.00  0.00 26.00  0.00 610.05 
4  14.00  0.00 16.00  0.00 26.00  0.00 28.00  0.00 589.78 
4  14.00  0.00 18.00  0.00 32.00  0.00 36.00  0.00 629.38 
4  14.00  0.00 18.00  0.00 36.00  0.00 40.00  0.00 586.58 
4  14.00  0.00 18.00  0.00 40.00  0.00 44.00  0.00 438.26 
4  14.00  0.00 18.00  0.00 44.00  0.00 34.00  0.00 573.34 
4  14.00  0.00 18.00  0.00 34.00  0.00 38.00  0.00 649.72 
4  14.00  0.00 18.00  0.00 38.00  0.00 42.00  0.00 507.31 
4  14.00  0.00 18.00  0.00 42.00  0.00 46.00  0.00 339.58 
4  14.00  0.00 20.00  0.00 46.00  0.00 52.00  0.00 231.54 
4  14.00  0.00 20.00  0.00 52.00  0.00 58.00  0.00 156.08 
4  14.00  0.00 20.00  0.00 58.00  0.00 48.00  0.00 181.48 
